U850,V850,U200,V200
0.65000534,2.5000076,-6.8749924,0.8250084
-1.8749924,2.5750046,-10.27499,-1.7249947
-6.52499,0.27500916,-10.699993,0.42501068
-9.249989,-4.274994,-6.9249916,-0.8749962
-6.6999893,3.10001,-0.07499313,6.0500107
-5.7499924,4.0500107,4.6250076,2.7750092
-6.39999,2.8750076,-2.7999878,-6.14999
-6.02499,1.6000099,-3.024994,-5.199993
-5.9499893,0.55000687,-1.0749893,0.37501144
-3.4499893,2.8250084,0.47500992,1.4000092
-7.6749916,-0.84998703,2.8750076,-0.5749855
-8.349991,-2.0999947,3.85001,3.0500107
-3.52499,0.22500992,0.77500916,-3.9499893
-8.849991,-5.39999,-5.849991,-3.5999908
-6.349991,1.6000099,-6.399994,4.5000076
-2.9499893,6.075012,0.87501144,1.4500084
-3.149994,2.47501,-3.7999878,-4.77499
-4.849991,3.7250137,-4.89999,-3.8999863
-4.4249916,4.925007,-2.2249947,-1.0499916
-7.5499916,0.42500687,0.8000107,0.3500061
-7.049988,-1.7749901,3.10001,5.7000084
-6.1249924,-3.0749931,0.17501068,4.775009
-8.499989,-2.9749908,2.2500076,1.7500114
-6.3749924,1.4000092,6.275009,-4.4249916
-1.0749931,4.700012,10.850006,-0.6749916
1.6750069,3.47501,11.100006,-2.1999893
3.6750069,2.5750122,8.125008,4.5000114
1.1500092,0.52500916,10.325012,3.22501
-2.8249931,2.9500084,8.550011,5.275009
-2.3749886,3.7500076,7.3250084,5.2000084
-1.2499924,3.9250107,6.700012,4.72501
-3.2499924,1.8750076,10.900009,2.9500084
-3.27499,4.175007,18.050007,7.3750114
0.37501144,4.525013,28.275005,10.775009
2.8250084,3.4250107,34.650005,10.000011
4.9250107,2.1250076,34.425007,3.8750114
4.5750084,1.3500099,28.275005,-2.3499908
2.47501,0.6000099,24.175007,0.22500992
0.30000687,1.1500092,20.575008,0.3250122
-5.4999847,0.7000084,21.400013,-0.99998856
-5.724991,2.850006,23.350006,-2.52499
-2.3249893,4.6750107,26.425007,-5.89999
1.3750114,3.4500122,24.875008,-6.174988
1.4250107,3.6500092,24.77501,-4.9999924
-1.2749901,3.9250107,23.10001,0.27500916
-3.39999,5.0250053,28.350006,2.8000107
-2.8499908,6.150009,28.100006,4.5000114
-3.5499916,5.5750084,29.175003,7.3250084
-3.0999908,3.5000076,34.35001,9.975014
-5.64999,2.0750084,37.40001,13.650009
-1.9249916,2.9250107,42.675007,7.3250084
-1.3999901,4.200012,42.750004,11.675007
-3.3499908,2.8250122,42.700005,12.450008
-4.7999916,0.7250061,31.775005,12.250008
-4.474987,1.6000061,32.500008,10.10001
-5.39999,-0.17499161,27.375008,7.5250053
-4.3749886,0.9250107,28.400005,8.72501
0.97501373,2.4000092,36.57501,7.425007
-3.4499893,-1.224987,43.700005,1.1000099
-8.724987,-1.5749931,39.700005,10.725006
-6.974991,0.15000916,48.875004,16.925007
-7.4999886,-0.14999008,49.450005,16.35001
-7.574993,-1.224987,51.07501,14.325008
-3.5749893,-2.3499908,49.725006,12.450012
-0.4249916,-0.72499084,50.425007,8.625008
0.52500916,-0.024990082,46.775005,6.050007
1.2500114,0.17501068,43.22501,12.425007
1.5250053,-0.7999916,47.800007,21.200008
-1.6249924,0.6250076,45.725006,20.375008
-2.7249908,1.1250076,39.275005,13.22501
-0.32498932,3.1500092,29.02501,7.775009
-1.6999893,3.10001,33.57501,-6.6249924
-3.6749916,3.3250122,42.975006,-4.4499893
-5.0999947,2.5250092,46.750004,1.2500076
-6.9999924,2.22501,49.875008,9.825008
-7.0499916,1.9500084,47.850006,14.925011
-3.39999,1.4750099,47.65001,26.950008
-4.349987,2.0500069,47.800007,34.600006
-0.024990082,2.8250084,44.65001,19.77501
-3.2499886,1.9250107,29.675007,4.825012
-3.149994,2.5500107,28.67501,-15.599987
0.42500687,2.9500046,51.975006,-20.174988
2.4000092,0.9750099,65.8,-11.049988
2.600006,0.6750107,57.65001,-8.274994
-1.6249924,1.0750084,52.32501,-8.374992
4.025009,1.9750099,43.975002,-9.224991
4.35001,1.1750107,46.550007,-3.2499886
1.7500076,3.5500107,49.45001,8.825008
4.7000084,6.050007,52.575005,10.050007
5.35001,2.1000137,53.125004,8.200008
2.60001,2.7500076,47.850006,3.6500092
0.32500458,3.7000084,37.100006,-0.84999084
6.0000114,4.97501,33.65001,1.7750092
3.35001,2.7000122,36.175007,3.975006
-1.6749916,4.0500107,36.200005,9.175007
0.9750099,3.975006,35.925007,7.2000084
1.2250061,4.900009,39.125004,2.9000092
2.7500114,1.8000107,38.050003,1.1250114
1.5000114,4.0000114,34.000008,6.325012
0.6000099,5.325012,33.125008,3.7000084
4.8250084,4.60001,31.950008,-2.1249924
3.4000092,2.650013,30.325005,-6.9499893
2.5000076,5.275013,27.875004,-2.2499847
-0.07499313,3.97501,29.375008,1.4250069
-0.6499901,5.9250107,28.050003,-4.049988
4.22501,6.0750084,25.050007,2.1500092
7.60001,3.10001,24.200005,6.575012
-1.9499893,1.1250114,26.400005,8.775009
-1.8999863,3.350006,25.65001,3.5500107
6.7000084,3.5750084,24.52501,2.35001
2.5500107,2.7500114,24.950008,4.475006
-3.1249886,3.8000069,28.65001,-0.5249939
-2.899994,3.7000122,30.050007,-0.17499161
2.5000076,4.175007,31.575005,1.6250114
-0.8749962,1.1250114,35.825005,0.37500763
-4.299988,1.2000084,38.92501,0.025009155
1.6750107,3.60001,34.350006,-2.8749924
-1.5999908,3.8250084,33.85001,-0.2999916
-0.4249916,5.025009,37.975006,6.400013
1.3500061,5.8250084,38.85001,11.100006
4.425007,2.6500092,40.925007,19.60001
5.9500084,3.2000084,44.125004,28.200005
4.9250107,3.5000076,43.475006,5.425007
-1.9749908,2.35001,42.475006,-19.39999
2.8000107,5.1500053,49.875004,-2.8249931
4.650009,4.175007,53.950005,6.9250107
3.525013,3.7000084,53.825005,12.175007
3.35001,5.6750107,46.70001,15.500008
1.525013,6.2250137,43.95001,23.775005
2.4000092,6.22501,39.750004,30.075008
3.7500114,3.1750107,42.125008,20.075008
2.9500084,4.6250076,34.225006,15.975006
4.10001,6.5500107,41.000004,1.5000076
2.3000107,3.0750122,53.800003,1.3250084
-1.6249886,3.6250076,55.275005,13.500008
3.72501,4.5000114,53.175007,20.625008
5.1250076,1.9250069,44.550003,13.150009
6.900009,1.8750114,27.100006,9.550007
6.5500107,2.9250069,29.22501,0.37501144
5.0000114,1.5000114,40.900005,-0.72499466
6.275009,-0.7999916,51.800003,-8.349991
2.100006,0.15000916,57.250008,0.67500687
4.9250107,2.22501,57.70001,7.650013
5.150009,0.9750099,54.250004,11.900009
6.450012,-0.64998627,57.975006,8.22501
5.85001,0.5750122,55.975006,9.650009
0.12501144,2.2750092,54.725006,12.100006
-2.3749886,2.6250076,56.900005,2.0000076
1.9250069,2.7750092,59.975002,-10.549992
0.6000099,4.400009,35.025005,-8.274994
5.150009,3.5000114,31.025005,2.0750122
5.175007,2.4250107,26.10001,3.0750084
2.6750107,3.3250122,22.650005,-0.09998703
2.8250084,4.22501,32.600006,0.3500061
3.4500084,4.10001,36.500004,5.7750053
3.1250076,2.3000107,36.900005,4.075012
-1.1249924,2.4250069,40.600006,0.40000534
-2.024994,2.8000107,39.850002,5.900009
-1.4749908,2.6250114,45.825005,13.800011
-4.224987,4.3750114,48.050007,14.775009
-1.9749908,5.8750114,45.400005,13.675011
4.275013,4.35001,26.475006,4.925007
4.8000107,1.9750099,26.850006,13.325008
1.5500069,3.8000069,33.475002,17.22501
2.85001,4.9500084,38.675007,25.55001
0.92500687,2.6000137,37.85001,35.250008
0.62501144,3.4000092,35.35001,37.075005
0.12500763,2.7750092,39.125008,21.025013
-3.9999924,2.0250092,44.400005,7.0500107
-0.7749901,3.0500107,44.45001,-1.8249893
3.4000092,5.3250084,50.27501,9.500011
6.350006,5.3000107,44.875008,18.325012
7.0000114,4.700012,37.200005,13.050011
9.175007,2.1750107,36.975006,-1.2749939
11.300011,0.5500145,39.625004,-10.174988
9.300011,-1.7749901,36.750008,-1.9249916
7.025009,0.7000122,41.050007,11.425007
4.6000137,3.8250122,45.425003,22.125008
4.5750084,2.4500122,47.100006,19.67501
4.100006,3.4500122,39.975002,3.9500122
5.9750137,0.8500099,40.550007,-1.8749924
6.0750046,0.2250061,38.875004,-4.8499947
6.775009,-0.6749878,37.475006,-0.29999542
7.650013,-0.2999916,39.800003,13.775013
7.100006,-0.7999878,40.575005,20.450008
5.175007,-1.4749947,40.050007,15.075008
-3.1249924,1.6250076,38.97501,26.750004
-1.5999908,4.10001,45.100006,34.82501
5.6250076,5.47501,51.000008,32.300007
4.775009,0.87501144,44.400005,15.025009
2.9000092,5.5500107,41.250008,-6.6999893
5.3750076,3.3000069,47.225006,-19.34999
7.22501,-0.44998932,43.72501,-15.174992
3.6750107,-2.0499916,44.625008,-13.749989
-3.1749916,1.3500061,41.20001,-16.34999
2.0750122,4.550007,32.425003,-3.2499886
7.575012,3.47501,31.02501,0.8250122
9.10001,1.3250084,32.500004,7.0000076
7.5000076,-0.2999916,38.20001,5.950012
4.6250076,-0.099990845,36.300003,2.2500114
8.025009,1.7250099,40.02501,5.5500107
8.375008,0.22500992,37.550003,6.3750076
8.775013,0.65000916,29.575005,4.6750107
9.325008,-1.2249908,25.600006,4.9500084
7.525009,-4.399994,21.350006,8.675011
1.0250092,0.37500763,24.675007,8.300007
0.17500687,3.1250076,28.500004,9.200008
2.1250114,2.7500114,30.725002,10.675011
1.2000084,3.85001,31.800007,11.550011
2.0750084,4.675007,30.500008,14.825005
5.2500076,5.0500107,29.950008,12.200012
5.0000076,1.5250092,23.35001,12.275013
5.0500107,2.4500084,22.700008,12.525005
4.700012,2.275013,26.525013,10.475006
6.575012,0.4750061,28.550007,3.8250084
3.3250084,-2.27499,28.250004,6.825012
-6.074993,-1.4249916,31.750004,7.1250114
-1.3749886,1.7250099,32.125008,2.10001
1.3500061,2.0500069,34.025005,-2.9249916
1.4500084,3.3000069,34.175007,-6.8249893
5.22501,3.0000114,37.250008,-8.299992
5.650013,0.8000107,35.40001,-6.5749893
1.8500099,-1.9499931,28.200012,-1.4249916
-1.2249908,-1.5499954,21.55001,-1.8249893
1.9000092,-1.1249924,7.5500107,-10.999989
0.3500061,2.0000076,6.3000107,-8.77499
1.4500122,4.0500107,14.175011,-8.624992
3.6500092,4.025009,23.750008,0.52500534
0.27500916,1.0500107,26.525005,5.9500084
-4.199993,1.3500099,20.575008,-0.72499084
1.1444092E-5,2.97501,10.400013,-3.8249931
3.7250137,3.4000092,7.925007,-2.39999
3.2000084,4.175007,5.4500084,-2.149994
2.7000122,3.9500084,5.0000076,1.0500107
1.2250099,5.1750107,4.35001,-1.0249901
-0.4249878,5.5500107,2.4500084,1.7250099
-6.4499893,2.3750076,4.3250084,0.42500687
-0.9249878,3.8000107,8.075008,2.72501
2.47501,4.8750114,9.525009,-0.24998856
2.025013,4.4500084,8.275009,-2.2499886
1.3500061,3.650013,6.35001,1.0750084
2.3000069,3.4500122,9.150005,3.100006
2.350006,3.7750092,12.025009,2.22501
3.4250107,-0.6749916,11.375008,0.6000099
-2.0749931,-1.5499916,11.525009,-3.9249878
-2.6249886,2.1750069,5.97501,-13.999996
-1.2749901,3.2500114,6.550007,-13.699993
3.8250122,1.8250084,7.2500114,-11.52499
7.225006,2.850006,3.5250053,-8.049992
8.825008,2.5500069,-1.9249916,-5.89999
8.175007,-1.3249931,-1.9249916,2.5750084
2.5750084,-2.5999908,3.1250076,1.3750076
3.10001,0.35000992,9.575008,-2.8499908
3.7750053,2.0750046,6.025013,-5.5749893
4.60001,3.22501,-0.6749878,-4.299988
5.2500076,1.8000107,-3.8499947,-3.7499924
6.900009,0.10000992,-5.3249855,-7.1999893
6.225006,-1.1999893,-8.374989,-5.5749893
3.0750122,-1.0999947,-10.224991,-2.149994
1.5500107,-0.4249916,-8.799988,-5.349991
3.9250107,-0.7749901,-15.174992,-4.524994
3.475006,-2.474987,-17.249992,-2.52499
3.9750137,-0.4249878,-14.02499,-2.14999
0.42501068,2.10001,-13.999989,-3.4499931
-1.3749924,0.9500084,-6.3749924,-5.924988
0.22500992,0.6250076,-0.7749939,-8.89999
3.225006,0.80000687,0.77501297,-8.349991
4.47501,1.6500092,-4.1749916,-3.3499908
4.7000084,1.9000092,-7.9499855,3.0750084
4.3000107,-0.69999313,-7.4999924,-1.849987
5.47501,-2.2499924,-7.849991,-4.574993
5.6750107,-1.2499886,-12.224991,-3.8749924
5.650009,1.5250092,-11.324989,-2.7249947
6.900013,0.3250084,-8.974991,-3.4749908
4.650013,-1.0749931,-0.22499084,-4.649994
3.2000084,0.92500687,2.8000069,-4.174988
6.6750107,1.1000061,-0.74998856,-9.474987
5.7500076,2.0500069,-12.324993,-5.974991
3.7000046,3.4000053,-17.499992,-3.9999924
5.050007,3.5750084,-21.474995,-4.8749886
3.3750076,0.9250107,-14.749992,-9.124992
3.1750107,0.9250107,-7.64999,-9.824989
1.1250076,3.900013,-3.39999,-1.5999908
2.97501,5.3750076,-1.849987,-4.39999
6.575012,4.525009,-15.099995,-6.27499
8.425011,2.9000053,-15.849991,-8.999989
7.2500076,0.3250084,-11.799988,-4.949993
4.900009,0.9500046,-17.499992,-3.1749878
4.600006,3.8750114,-26.499992,-4.9249954
5.7000084,2.47501,-28.57499,-8.77499
5.6250114,2.5250092,-23.999989,-8.224991
5.875004,0.17500687,-18.52499,-7.0249863
6.35001,0.65000916,-17.549992,-7.3249893
3.5500107,2.5000114,-17.124992,-11.324989
-3.9249878,2.475006,-17.549988,-12.024994
-6.3749886,1.5500069,-10.474995,-4.0499916
-3.89999,-0.9999924,-9.299988,-3.524994
2.1250076,1.9750099,-3.3749924,-1.8249931
4.225006,1.1500092,-4.949997,-6.849991
5.575012,1.0500107,-4.9999924,-10.999992
4.975006,-1.4499931,-4.7499886,-6.3249855
2.475006,-0.84999084,-4.574993,-4.0499916
-2.9249916,-0.59999084,-6.3999863,-0.07499313
-4.724987,-1.099987,-5.2499924,-2.8749886
-1.8249855,0.9500084,-5.1749916,-4.2499924
2.0250092,-0.6249924,-4.199993,1.7500038
2.6750107,-2.4499931,-2.1749916,-1.4749908
2.3250084,-3.2249947,2.0750084,-3.5499916
2.5250053,-0.97499084,5.1250076,2.8750076
1.7000084,0.3500061,-0.19998932,5.175007
2.3250084,0.80000687,-6.8749886,3.8750153
4.175007,0.9500122,-10.27499,3.850006
4.650009,1.7500076,-10.249992,6.575012
5.650013,1.4250107,-7.3749924,-1.1999893
6.825012,1.2500076,-5.849991,1.9250107
4.60001,3.3750114,-5.6249886,1.1500092
2.0000076,3.1250114,-10.924988,-3.3499908
3.5500107,3.7750053,-14.174988,-5.4499893
3.3250084,2.1500053,-18.199993,-7.6249924
2.0250092,0.87501144,-20.649994,-2.64999
2.85001,0.17500687,-12.949993,2.2000122
1.4000092,-1.4249916,-14.77499,2.975006
0.6750107,-1.2999916,-11.749989,-2.4249916
3.1250076,-0.6749878,-3.9249916,0.9500084
3.900013,-2.6999893,-7.3749924,-0.09998703
3.4000092,-3.89999,-11.174988,-5.27499
2.85001,-2.39999,-12.424992,-5.1999893
4.5500107,0.9250107,-16.049988,-5.149994
4.1750107,1.1000099,-16.97499,-11.749992
0.6750107,0.90000916,-16.999992,-13.049992
-2.9249878,0.90000916,-17.549992,-9.324989
-3.649994,-0.94999313,-14.999989,-6.52499
-3.4999924,-4.02499,-4.4499893,0.8500099
-8.474991,-7.3749924,-7.8749924,-2.1999893
-10.249992,-4.1249924,-6.52499,-2.9499893
-4.3249893,1.4750099,0.9750099,-2.949997
-0.12499237,-0.32498932,-3.39999,-5.9999924
0.52500916,-0.6749954,-10.424992,-6.2499924
-1.1499901,1.3000107,-10.299992,-7.77499
0.15000916,4.400013,-12.449989,-11.299988
2.1500092,2.60001,-12.049992,-6.27499
1.5750122,1.7500076,-12.699993,-4.02499
0.80000687,7.6293945E-6,-7.974991,0.9750061
-1.0249939,-0.44998932,-10.849991,-8.399986
0.12501144,0.7000122,-13.599991,-1.1749878
3.0750084,1.4750099,-12.549988,-1.2749939
1.9500084,0.6750107,-12.799995,-0.82499313
2.2500076,0.50001144,-11.774994,-0.8999901
-1.3999901,-0.8249893,-15.174992,-0.7749939
-5.3749924,-1.6999931,-14.424992,-2.89999
-4.2499886,-1.2999916,-8.699989,-6.5499916
-5.499996,-1.4499931,-4.099987,-6.474991
-6.324993,-5.024994,-0.84999084,-6.524994
-5.349991,-4.6749916,3.8250084,-4.424988
-4.8749886,-3.5499878,4.85001,2.5500069
-1.9999924,-1.1249924,2.7500114,4.650009
2.5250092,2.85001,2.4500122,2.5500107
3.85001,1.9750099,3.6750107,-0.8749924
2.2000084,0.8500099,0.3250084,-3.7999916
-2.2499847,1.3000107,1.3500099,-8.724991
-0.32499313,2.5750084,0.9500122,-11.64999
2.6500092,3.7500114,-0.37498856,-12.77499
0.37500763,0.92500687,-3.4499931,-10.52499
0.07500839,1.1750069,-2.3249931,-6.599991
0.10000992,2.2750092,1.9000092,-7.1249886
-2.6999931,1.9250107,4.97501,-8.549988
-5.4999886,1.0250092,5.150013,-6.9999886
-3.4999886,1.8500137,7.97501,-8.399994
-5.5749893,0.9750099,7.4500046,-7.5749893
-8.524994,-0.32499313,5.650013,-0.19998932
-10.349991,-0.6999893,3.3750076,3.8000107
-5.4999886,2.100006,8.500004,-0.7499924
-2.274994,2.4250069,7.3000107,-11.299992
-2.5499916,2.6750107,1.8250084,-16.07499
-4.2999916,4.650009,-4.2999916,-13.349995
-3.0749893,3.9000092,-4.3249893,-3.274994
-2.899994,3.1250076,-0.6999893,-0.72498703
-2.7749863,1.9000092,4.450012,1.8250122
-5.724991,-0.44999313,9.050011,2.72501
-4.549988,-0.6999893,15.10001,0.050006866
-2.224987,2.2000084,15.875008,2.3250122
-1.2999916,3.6500092,14.950005,1.1750069
-2.0499878,4.10001,12.47501,0.3500061
-4.724991,2.3750114,11.875011,-1.5249939
-2.4249916,3.5250092,9.800011,-2.024994
-2.5749893,4.8250084,7.800007,0.22500992
-2.9999924,4.300007,5.3250084,3.7000084
1.3500099,3.8000107,8.300007,2.47501
2.300003,1.7000084,9.10001,1.4250107
-3.5749855,-0.5249939,12.375011,0.4750061
-6.599991,1.5000076,18.325012,0.27500916
-4.199993,2.7500114,22.40001,-0.34999084
-2.9249878,3.5750084,28.475006,-0.4249916
-4.3749886,2.975006,34.600002,-1.5499878
-3.4999924,2.5000114,37.250004,3.2500114
-1.4249878,3.4250107,46.775005,3.0000076
-1.1999893,3.100006,37.250008,-2.2499886
1.7750092,2.72501,26.025005,-1.5999947
4.4750137,0.3250122,21.77501,-8.974991
2.9500084,0.6250076,23.650013,-12.099987
5.9250107,-0.7749939,22.150005,-14.77499
5.150009,0.37501144,15.850014,-8.64999
1.2500076,1.6250114,9.9250145,-5.7499886
3.6750107,1.4250107,11.47501,-1.1999931
2.2000084,-1.6749916,11.050011,4.925007
-9.124992,-8.374985,14.400009,8.775009
-7.5499916,-5.524994,17.575012,1.5500107
-5.89999,-1.5499916,14.725006,5.97501
-3.5749893,-0.14999008,13.500008,10.025009
-4.8749924,-0.6499901,12.000011,14.250011
-6.8999863,-3.02499,17.750011,13.700008
-5.8749924,-1.4749908,20.625011,13.625008
-4.3749924,-3.4999886,14.750011,4.100006
-3.2499886,-5.14999,12.47501,0.90000916
0.60001373,-1.7249908,9.47501,5.3000107
1.4000092,-0.19998932,8.950008,6.6500053
-6.074993,-1.0749931,10.175007,5.400009
-7.1249886,1.3000069,12.425011,2.7500076
-2.8749886,4.725006,12.700008,1.6750107
-2.1749916,3.6500053,20.40001,2.050003
-2.4249916,2.3250084,23.575012,4.025009
-4.674988,3.1500092,25.200005,5.025009
-3.1999893,2.0500107,33.400005,-1.5749893
-0.37499237,3.7500038,36.575005,-7.699993
0.07500839,3.9500122,38.100006,-15.874992
2.9500084,3.6250076,35.925007,-14.449989
-6.7999916,-3.6249924,40.625004,-8.474991
-7.6749954,-0.049991608,43.100006,-4.774994
-5.224991,1.3250122,39.32501,-1.9999886
-7.1749916,0.6750107,40.4,0.7500076
-7.52499,-1.8999901,41.500004,-2.02499
-6.6249924,-0.6499939,40.725006,-0.5499916
-5.224991,0.4500084,39.075005,5.0000076
-1.7249908,2.2000084,39.025005,6.8000107
-1.3499908,1.5000076,37.150005,12.700008
-2.7249908,0.87501144,32.650005,7.925007
-0.2999916,0.20000839,25.250011,15.925011
-2.4499931,2.7500076,30.100006,14.050011
-0.69999313,3.1250038,31.200008,5.2500114
1.3250122,2.9500046,35.000004,-2.149994
-0.72499084,2.6750107,32.050003,2.7000084
-0.5499878,3.1250114,27.875008,11.22501
1.3500099,1.9250107,25.950008,9.750011
0.15000534,2.1750145,24.050007,4.050007
1.4500122,3.5250092,18.92501,6.8250084
3.10001,1.0750122,21.725006,2.9000092
-0.6249924,1.9750061,27.300007,4.0000076
-0.07499313,2.6500092,30.525005,-3.4499893
-4.77499,3.1250076,31.400005,-4.049988
-2.27499,3.8000069,30.750004,-3.1749916
4.0500107,3.4000092,32.77501,1.0500107
0.050006866,1.8000069,30.475006,3.475006
-0.2999916,4.6250076,34.225002,10.97501
2.0000076,2.3250122,40.950005,13.450008
4.150009,1.9500084,39.45001,5.85001
5.225006,0.6750107,39.750008,-2.2999878
5.775013,-0.2999916,36.725006,-0.6499901
5.2500076,-1.2499886,31.175007,6.0000114
1.3250122,1.4000053,39.200005,13.550007
0.25001144,5.0750084,42.475006,17.725006
-0.099990845,6.725006,52.300007,18.275013
3.5250092,4.025009,46.300007,14.400009
1.0000076,3.5500069,46.650005,21.875008
2.6500092,1.8250084,52.950005,7.8250084
5.60001,1.8500099,50.15,0.52500916
0.30000687,3.22501,40.175007,3.2000122
4.5750084,4.150009,44.800003,9.400013
4.850006,1.1250114,47.450005,10.325008
2.7500076,1.9250069,46.075005,4.47501
2.0000114,2.6750069,38.875004,5.800007
2.7750053,3.7750092,41.625004,11.325008
-3.2499886,1.6750107,43.475006,17.35001
-2.52499,5.3000107,47.875008,16.80001
1.0250092,5.85001,55.525005,5.025013
1.900013,6.3000107,44.275005,-1.4249916
6.2500076,4.0000076,40.400005,2.0000076
3.5000114,5.950012,38.600002,8.450008
5.3750114,3.3750076,36.425007,15.075012
3.6250114,2.9000092,38.250004,17.175007
2.47501,5.675007,36.22501,19.750008
2.8750114,4.8000107,41.300007,18.125011
2.6500092,6.425007,38.22501,15.625004
1.9000092,5.4500084,43.550003,12.625008
-2.4499931,4.025009,50.750004,2.5000076
1.3000069,4.650009,45.825005,-9.349991
-0.07499313,4.025009,32.100006,-12.949989
-0.59999084,6.10001,30.850006,-8.049992
-1.2999916,6.4250107,36.45001,0.37500763
-3.0749893,4.4250107,42.425003,11.725006
-1.1499901,5.775009,51.075005,17.625008
2.72501,4.525013,51.175007,19.550007
1.1250076,4.47501,48.07501,28.225006
-1.1749916,5.525013,48.200005,30.075008
3.5500107,3.4250069,43.275005,27.875008
3.5500107,0.7500076,46.500004,22.925007
5.1750107,2.9500084,46.10001,22.525013
5.475006,3.5500069,44.000008,23.750004
5.550007,2.0000076,46.675007,22.575008
1.5250092,1.1250076,42.57501,8.575008
4.3750114,5.525009,47.150005,3.1750069
9.750004,1.8500099,42.750004,4.350006
8.650005,-2.699997,28.650005,4.575012
6.025009,-1.1749878,24.85001,3.5500107
4.5250053,1.5000076,23.375008,5.5750084
5.85001,2.5000114,18.600014,4.47501
2.3250084,1.7250099,17.725006,8.72501
5.200012,1.7250099,19.65001,18.77501
1.2250099,1.9250107,29.275005,19.825008
-3.8749924,3.5250092,33.225002,10.225006
-2.0749931,5.5000114,32.475006,4.6750107
-6.4499893,2.97501,38.675007,4.650013
-4.824993,3.8000107,43.050007,7.150009
0.050006866,4.6250076,44.400005,4.650013
2.2500076,4.3000107,38.200005,4.5750084
5.9250107,2.4000053,40.625008,0.92500687
6.225006,1.0500107,36.700005,11.000008
6.775009,1.3500061,48.675003,16.925007
4.200012,2.60001,46.775005,18.150005
3.5250092,2.1750107,50.375008,14.000011
5.800007,2.475006,47.975006,8.800007
6.47501,1.5250092,42.37501,-2.0249863
8.35001,-0.2999916,41.475006,6.575012
7.4250107,-0.49998856,43.525,24.67501
5.8250084,-0.9999924,42.800007,23.90001
4.7500114,-0.59999084,37.125008,16.22501
7.4500084,0.52500916,29.40001,5.1750107
7.72501,-0.34998703,34.175003,2.275013
