HUM1000,HUM0850,HUM0500
96.250015,90.750015,48.500004
95.500015,89.000015,33.0
97.250015,89.000015,49.25001
91.750015,88.750015,68.750015
88.500015,85.000015,75.750015
93.000015,88.500015,81.000015
97.250015,96.500015,77.750015
95.750015,92.250015,57.00001
98.250015,97.000015,95.750015
95.500015,95.250015,89.750015
96.500015,95.250015,55.25001
96.500015,95.500015,39.750004
94.000015,92.750015,56.25001
96.000015,93.750015,63.000015
95.750015,89.750015,48.000008
94.750015,87.500015,57.000015
94.000015,85.500015,52.500015
93.250015,84.250015,49.25001
92.250015,82.000015,51.500015
93.250015,83.250015,56.250015
96.000015,84.750015,53.000015
96.000015,86.500015,54.750015
97.250015,90.500015,63.000015
95.750015,87.750015,55.750015
94.750015,84.750015,54.50001
94.500015,86.250015,79.000015
93.750015,83.750015,52.25001
94.500015,81.000015,47.500004
91.750015,82.250015,39.500004
96.250015,86.500015,56.250015
88.750015,79.000015,40.250008
88.750015,80.500015,46.250004
91.000015,82.250015,41.750004
93.500015,85.250015,55.75001
95.750015,87.750015,58.250015
94.750015,86.500015,52.25001
94.750015,86.500015,62.750015
97.500015,91.500015,84.250015
94.750015,90.250015,80.500015
93.750015,89.000015,65.250015
93.750015,89.250015,64.750015
93.250015,87.500015,61.750015
91.000015,84.750015,61.750015
87.000015,77.000015,54.25001
91.000015,79.000015,56.50001
91.750015,80.750015,66.250015
89.500015,74.750015,74.250015
82.250015,65.750015,13.5
89.500015,73.500015,41.25
91.500015,79.500015,55.00001
92.500015,81.000015,62.250015
91.500015,81.000015,61.250015
95.250015,84.500015,54.500015
92.000015,80.250015,42.750004
94.750015,85.250015,68.750015
95.750015,93.250015,86.750015
98.250015,96.500015,55.75001
96.000015,91.750015,39.250004
95.750015,87.500015,40.000004
96.000015,88.750015,59.250015
96.250015,91.250015,65.250015
97.000015,84.750015,67.750015
94.000015,84.500015,71.250015
96.750015,89.750015,63.750015
97.000015,93.500015,56.25001
96.000015,92.750015,58.50001
92.500015,91.500015,63.500015
91.750015,92.000015,73.250015
91.500015,86.250015,55.750015
91.000015,80.750015,41.500004
93.250015,80.750015,41.0
96.000015,90.000015,43.500004
95.750015,91.750015,40.000004
95.500015,93.000015,67.000015
96.500015,93.750015,66.500015
99.250015,96.750015,67.750015
98.000015,94.750015,52.750015
95.750015,89.250015,73.750015
98.250015,88.250015,69.750015
95.500015,83.000015,63.000015
97.000015,80.250015,60.25001
96.750015,95.250015,55.250008
96.750015,96.000015,36.75
93.750015,95.250015,38.750004
94.000015,95.000015,41.0
95.000015,96.000015,45.000008
95.000015,94.500015,43.000004
97.500015,96.500015,63.750015
98.250015,97.500015,86.000015
97.250015,96.500015,84.500015
95.250015,94.500015,82.500015
94.250015,91.000015,82.000015
88.750015,83.250015,83.500015
89.000015,84.000015,89.000015
89.000015,81.500015,67.000015
90.000015,85.250015,44.750008
83.750015,78.250015,59.000015
92.250015,86.750015,85.000015
95.750015,94.250015,87.500015
96.000015,97.250015,73.250015
93.750015,95.250015,53.25001
94.000015,94.500015,31.750004
89.750015,89.250015,36.5
87.000015,84.750015,34.25
82.500015,78.000015,34.5
84.500015,78.000015,54.75001
92.250015,87.000015,83.500015
90.250015,84.000015,82.500015
86.250015,79.500015,82.250015
81.000015,70.750015,59.750015
87.000015,82.000015,46.500008
90.500015,90.250015,55.000015
89.000015,85.250015,56.00001
85.500015,80.000015,69.250015
77.500015,72.250015,58.500008
90.000015,91.750015,47.500004
74.750015,69.000015,63.750015
72.000015,59.750015,59.000015
75.000015,58.000015,29.0
71.500015,59.000015,55.750015
72.250015,65.000015,38.750008
76.750015,60.750015,20.25
81.000015,75.750015,22.0
87.000015,88.750015,33.0
82.000015,81.000015,54.25001
78.500015,72.750015,66.250015
78.000015,72.500015,83.000015
88.500015,89.000015,61.000015
85.250015,82.500015,25.25
90.000015,91.250015,26.5
95.500015,97.500015,26.250004
97.250015,98.000015,50.250008
98.250015,97.250015,64.250015
97.500015,90.750015,45.750008
86.250015,78.000015,15.5
79.750015,76.250015,27.0
77.750015,71.500015,24.25
79.500015,67.000015,20.5
78.750015,68.500015,47.250008
77.500015,72.500015,45.750008
74.250015,68.000015,49.250008
85.250015,86.250015,63.75001
94.000015,95.250015,48.00001
81.750015,85.250015,15.75
79.750015,75.500015,12.75
68.500015,64.750015,14.0
76.000015,73.000015,19.75
67.250015,62.250015,26.0
67.500015,59.25001,23.25
74.750015,61.750015,26.0
64.750015,48.000008,24.0
68.000015,60.500015,32.75
77.000015,80.000015,45.750004
76.250015,75.000015,56.75001
74.000015,76.500015,13.5
82.000015,86.750015,29.25
80.250015,84.000015,20.5
69.250015,61.75001,10.75
76.000015,72.500015,12.75
81.500015,73.250015,40.500004
79.750015,83.750015,54.250008
96.000015,98.250015,87.000015
98.250015,99.500015,37.500004
95.500015,91.000015,27.75
72.250015,58.25001,10.25
69.500015,52.00001,14.25
70.250015,61.500015,16.5
71.000015,66.250015,13.0
87.750015,93.250015,22.5
88.250015,84.250015,19.25
79.250015,75.500015,18.5
65.750015,57.50001,25.5
76.500015,73.250015,14.25
72.500015,66.250015,17.5
76.750015,70.500015,21.0
82.250015,77.000015,29.25
74.250015,72.750015,26.5
74.250015,71.750015,17.25
60.250008,55.00001,20.5
74.750015,67.000015,32.25
81.500015,83.250015,32.75
82.500015,80.750015,32.75
85.000015,73.750015,35.0
92.750015,89.250015,19.75
97.500015,99.750015,18.75
95.250015,97.750015,7.75
87.750015,87.500015,8.75
91.250015,89.750015,9.25
81.250015,81.500015,7.25
97.750015,99.250015,6.25
96.750015,96.500015,4.25
92.500015,91.500015,6.0
96.000015,99.000015,7.0
94.250015,95.500015,11.75
96.500015,97.500015,7.25
71.000015,66.500015,8.75
62.00001,64.000015,11.25
60.50001,61.750015,10.25
61.750008,54.00001,27.75
64.50001,53.000008,20.25
59.750008,61.50001,20.75
59.500008,60.250015,15.0
63.00001,62.500015,12.75
65.25001,64.500015,13.75
61.00001,55.00001,16.75
49.500008,37.750004,11.75
58.500008,44.250004,9.75
56.750008,55.750008,19.0
66.500015,68.500015,19.0
56.250008,50.250008,18.25
59.50001,60.250015,17.75
63.500015,64.750015,10.5
63.250015,65.250015,14.25
63.250015,59.750015,36.500004
59.00001,52.250008,32.75
81.250015,72.500015,33.750004
80.250015,71.500015,46.250008
75.250015,68.500015,45.250004
78.250015,73.750015,40.250004
61.75001,57.500015,38.5
49.750008,42.000004,53.000008
55.000008,48.000004,33.750004
88.750015,86.750015,27.750004
93.750015,93.500015,25.5
93.250015,87.500015,10.75
78.250015,70.500015,19.5
57.250008,48.750008,21.75
64.75001,58.500015,20.5
93.500015,95.000015,46.250008
76.500015,76.750015,28.25
61.500008,58.00001,13.0
56.250008,55.75001,16.75
36.250004,32.500004,38.0
44.750008,39.250004,41.000004
75.500015,73.000015,39.0
90.750015,84.250015,46.000008
93.750015,83.750015,44.000008
93.000015,86.750015,23.25
79.250015,69.000015,43.500004
85.250015,73.750015,79.500015
69.250015,59.750015,18.5
43.000008,40.250004,11.5
36.500004,35.500004,11.25
33.750004,33.25,16.0
38.500008,34.0,17.5
61.000015,61.250015,16.75
95.500015,93.250015,24.25
94.750015,92.250015,16.75
99.250015,92.250015,38.250004
98.000015,89.750015,42.750008
92.750015,78.500015,67.250015
78.500015,70.750015,47.250008
59.500008,57.25001,30.500004
50.750008,44.750008,28.0
43.500008,39.750004,17.25
41.000008,38.000004,26.0
44.750008,42.000008,9.75
45.500008,41.750004,8.75
40.500008,36.000004,5.5
28.750004,22.0,8.0
25.75,19.75,13.5
28.750004,21.25,22.25
23.25,16.5,34.5
27.000004,19.5,33.5
40.750008,32.500004,15.75
68.000015,65.250015,18.0
85.250015,81.250015,22.0
98.250015,100.000015,41.000004
96.750015,95.250015,29.25
85.000015,74.500015,8.5
87.750015,84.250015,28.0
95.250015,92.250015,37.5
95.500015,89.500015,48.00001
89.000015,78.750015,22.250004
69.500015,66.750015,28.25
54.750008,51.500008,23.25
56.000008,49.500008,15.0
48.250008,45.250008,14.25
44.250008,43.500008,17.25
67.000015,61.00001,19.75
99.750015,83.000015,35.000004
86.250015,74.500015,25.75
63.25001,56.500008,30.25
63.25001,58.250008,28.25
76.750015,68.000015,25.75
70.750015,68.250015,28.25
68.500015,65.750015,49.50001
68.500015,68.500015,37.750004
69.750015,65.750015,41.250004
55.000008,52.750008,34.25
88.000015,79.250015,37.500004
97.250015,95.750015,34.0
95.500015,89.000015,32.5
89.250015,81.750015,32.5
76.750015,69.750015,23.5
66.750015,61.50001,16.75
61.250008,60.50001,20.75
76.250015,66.750015,39.750004
94.000015,81.250015,70.250015
87.500015,80.250015,59.500015
70.500015,67.000015,69.000015
62.500008,53.250008,37.000004
70.000015,59.50001,41.25
83.500015,72.500015,56.50001
86.000015,75.500015,63.250015
88.500015,77.250015,57.500015
80.250015,74.500015,47.750008
77.250015,77.000015,41.000004
72.250015,71.000015,55.00001
66.250015,61.500008,75.250015
80.000015,73.500015,82.500015
87.000015,78.750015,67.500015
95.250015,90.000015,76.000015
97.250015,88.000015,70.000015
94.750015,83.500015,45.250008
94.750015,83.000015,41.000004
96.750015,86.750015,72.250015
96.250015,92.750015,71.500015
95.500015,92.500015,65.750015
94.250015,93.500015,50.00001
92.250015,87.250015,57.00001
96.500015,91.000015,43.500008
92.250015,87.750015,74.000015
82.000015,71.750015,56.250015
79.500015,73.750015,60.500015
80.750015,69.000015,69.500015
84.750015,69.250015,55.75001
81.500015,74.500015,61.500015
78.250015,70.750015,52.750008
75.000015,70.750015,65.750015
70.250015,66.250015,61.500015
83.750015,78.250015,69.000015
89.000015,84.250015,66.000015
93.500015,91.500015,55.25001
97.500015,94.000015,58.250015
94.000015,91.000015,57.50001
93.250015,89.000015,66.000015
94.500015,90.000015,61.750015
94.000015,92.500015,61.500015
96.500015,90.000015,41.250004
92.750015,85.750015,35.0
95.750015,85.250015,43.000008
96.250015,90.250015,75.750015
96.750015,86.750015,79.750015
95.250015,86.750015,58.500015
94.750015,84.000015,39.750004
94.250015,85.500015,43.750004
94.250015,87.250015,61.750015
97.500015,94.000015,90.000015
95.750015,95.250015,87.250015
97.500015,97.250015,87.000015
95.250015,93.750015,82.250015
90.000015,86.750015,78.750015
87.750015,86.500015,74.500015
90.500015,86.750015,74.750015
90.500015,88.250015,72.750015
96.250015,92.500015,71.000015
97.500015,92.500015,80.750015
95.250015,90.000015,67.500015
96.750015,95.250015,57.000015
95.250015,92.250015,44.000004
97.500015,96.250015,62.000015
97.250015,97.500015,53.25001
96.000015,94.000015,50.00001
96.750015,91.500015,60.250015
95.750015,91.000015,68.000015
94.000015,89.250015,55.500015
90.250015,86.250015,64.000015
86.750015,85.000015,65.750015
92.750015,89.000015,70.250015
94.250015,89.500015,68.500015
94.000015,87.750015,60.750015
96.500015,88.500015,42.750004
94.750015,88.250015,42.000004
95.250015,89.000015,35.5
94.000015,88.250015,38.5
96.750015,88.500015,59.000015
95.500015,92.000015,56.75001
96.250015,91.750015,35.5
95.000015,90.000015,44.750004
92.750015,88.750015,65.000015
97.250015,92.500015,79.750015
97.750015,96.000015,75.000015
97.000015,95.250015,69.000015
95.500015,89.750015,50.50001
94.500015,88.500015,40.5
93.500015,87.500015,52.500008
94.750015,86.500015,85.750015
98.750015,93.750015,79.250015
96.750015,93.750015,67.000015
95.000015,90.750015,64.750015
93.250015,87.500015,64.750015
93.500015,86.750015,71.750015
97.500015,94.000015,77.500015
95.750015,91.750015,74.250015
95.750015,86.750015,68.750015
94.750015,89.500015,62.000015
94.000015,89.250015,85.250015
95.500015,90.750015,83.500015
96.000015,95.000015,78.750015
96.500015,92.000015,85.500015
95.250015,88.000015,88.500015
96.500015,92.000015,80.250015
98.500015,97.250015,91.250015
97.000015,94.500015,75.500015
97.750015,89.750015,47.750008
97.250015,82.750015,62.50001
93.250015,86.000015,67.500015
96.000015,87.750015,59.250015
92.750015,88.500015,61.250015
97.000015,97.250015,65.750015
97.750015,96.750015,82.000015
97.000015,89.250015,81.250015
97.000015,88.750015,80.750015
98.500015,90.000015,78.500015
97.500015,90.750015,75.750015
96.000015,84.250015,86.750015
95.500015,90.250015,69.250015
95.000015,93.750015,56.250015
94.750015,90.500015,45.000008
95.000015,90.250015,46.500008
96.250015,95.500015,46.750008
96.250015,90.500015,47.500008
95.000015,85.250015,56.500015
94.250015,88.000015,53.25001
93.750015,84.250015,51.00001
94.500015,83.000015,47.500008
94.250015,80.750015,44.750008
95.500015,83.750015,61.000015
93.250015,91.250015,86.750015
98.500015,98.500015,81.750015
95.750015,96.000015,46.000004
94.000015,88.750015,38.0
94.000015,82.750015,44.250004
89.250015,84.750015,59.750015
92.250015,81.750015,63.250015
91.250015,83.000015,68.250015
91.500015,81.500015,66.250015
94.500015,85.500015,65.000015
95.500015,83.750015,59.25001
96.000015,85.250015,67.000015
99.000015,98.750015,74.000015
96.250015,97.000015,82.500015
92.000015,90.750015,79.000015
92.000015,88.750015,69.000015
94.500015,92.000015,64.500015
92.000015,86.500015,65.750015
84.250015,78.000015,58.250015
87.500015,80.500015,62.500015
91.000015,90.750015,56.250015
96.750015,97.250015,53.25001
98.000015,97.500015,64.250015
96.250015,95.000015,66.750015
97.250015,97.750015,40.000004
96.750015,95.250015,46.000008
95.000015,92.750015,61.500015
94.750015,95.000015,53.50001
94.000015,95.250015,55.50001
96.500015,97.000015,60.750015
93.750015,94.750015,54.000015
91.500015,92.250015,60.250015
94.250015,95.750015,68.250015
95.000015,96.000015,78.000015
95.250015,96.750015,72.500015
97.500015,97.750015,75.750015
94.000015,94.250015,70.000015
95.750015,94.000015,58.250015
97.000015,93.250015,44.750004
97.500015,95.500015,37.0
98.250015,97.000015,42.250008
98.250015,98.750015,75.000015
92.000015,90.750015,84.500015
87.000015,80.250015,80.000015
86.750015,75.750015,56.750015
81.750015,76.000015,72.500015
79.250015,65.250015,44.250004
74.500015,60.500015,27.0
78.000015,67.000015,32.75
83.500015,80.250015,36.250004
93.250015,84.500015,18.25
94.000015,85.000015,15.0
87.000015,84.250015,12.5
83.000015,79.500015,5.75
85.000015,74.500015,10.0
88.000015,85.750015,21.0
90.500015,88.000015,18.0
92.500015,93.250015,14.75
93.750015,90.500015,11.5
84.500015,82.250015,11.0
90.000015,85.750015,21.25
95.000015,94.250015,39.000008
95.250015,94.000015,13.5
89.250015,84.500015,6.75
90.250015,93.250015,23.25
82.500015,75.250015,32.5
84.000015,86.250015,31.0
81.750015,77.750015,33.75
81.000015,77.250015,36.0
84.500015,86.250015,33.75
84.750015,87.750015,7.75
85.000015,87.750015,7.5
88.000015,89.000015,2.0
81.000015,78.000015,1.5
84.250015,84.750015,0.0
81.250015,79.000015,8.75
85.000015,82.250015,7.0
90.750015,93.000015,9.75
84.250015,88.500015,4.25
78.250015,76.500015,12.0
76.500015,74.250015,27.5
84.250015,76.750015,17.25
81.250015,78.750015,18.75
82.000015,83.000015,18.5
88.500015,89.750015,12.75
87.000015,87.250015,12.5
81.750015,76.750015,9.25
94.500015,97.000015,7.25
95.750015,97.000015,7.25
91.750015,95.750015,14.75
85.750015,90.250015,13.25
87.000015,90.250015,14.5
82.500015,77.000015,9.0
80.750015,76.500015,15.25
79.500015,80.500015,26.0
77.750015,75.250015,30.25
76.750015,67.750015,10.75
69.000015,67.500015,9.25
66.250015,57.250015,7.0
59.250008,49.250008,10.25
49.500008,44.750008,13.0
57.50001,51.250008,14.75
58.75001,52.00001,10.75
55.750008,46.000004,19.5
71.750015,66.250015,18.25
71.000015,62.500015,17.75
64.000015,51.00001,17.25
61.500008,46.250008,29.5
64.750015,60.000015,33.75
77.750015,69.500015,39.500008
98.750015,99.500015,52.25001
97.500015,98.000015,22.75
97.750015,89.750015,27.000004
86.500015,77.250015,8.0
67.000015,58.000015,8.0
65.750015,52.50001,7.0
51.250008,35.25,28.75
60.50001,56.000015,29.25
64.750015,60.750015,29.0
65.500015,61.000015,22.0
58.000008,53.00001,29.250004
61.000015,61.750015,48.250004
93.500015,93.000015,31.25
93.500015,92.750015,6.0
89.500015,89.250015,9.75
90.750015,93.500015,13.0
84.750015,85.750015,16.75
83.250015,88.250015,10.0
73.250015,79.500015,10.5
84.500015,85.000015,9.25
76.250015,75.500015,16.0
95.250015,94.000015,10.5
88.250015,85.000015,9.0
74.000015,73.250015,6.5
82.750015,85.000015,21.25
83.750015,85.000015,34.250004
85.500015,86.500015,42.750004
85.750015,90.250015,50.50001
89.250015,89.750015,20.5
97.250015,95.000015,25.75
84.750015,79.000015,20.0
67.250015,62.500015,47.250004
59.000008,47.500004,13.25
57.000008,40.750004,13.75
72.250015,70.750015,76.750015
74.750015,69.250015,25.750004
49.750008,36.000004,2.5
50.500008,46.250008,4.0
68.750015,65.500015,9.5
62.750015,56.25001,14.5
73.250015,70.750015,8.5
77.000015,69.750015,16.0
64.000015,56.500015,7.75
34.750004,27.25,2.75
36.500004,27.75,6.0
51.500008,48.000008,10.75
46.250004,41.000004,5.75
39.000008,31.5,3.0
40.250008,34.0,12.0
35.500008,30.25,10.75
53.250008,55.750015,6.5
85.000015,85.750015,16.5
86.250015,89.500015,5.25
89.250015,91.750015,4.75
92.250015,92.000015,13.5
85.250015,84.750015,15.500004
93.750015,99.000015,28.500004
82.750015,79.750015,27.250004
50.250004,45.250004,7.5
36.500004,30.5,9.75
33.500004,28.5,14.75
31.5,26.75,16.0
28.250004,22.0,27.75
62.00001,59.750015,29.750004
67.500015,60.25001,13.0
47.500008,40.250008,10.5
48.000008,43.000004,11.5
93.500015,93.500015,19.0
91.250015,87.250015,6.75
86.500015,80.000015,23.25
99.500015,90.250015,31.25
98.750015,88.250015,22.750004
98.500015,95.500015,26.750004
99.000015,98.500015,28.750004
99.000015,94.500015,21.25
98.750015,93.000015,25.0
90.500015,93.250015,34.000008
89.000015,89.000015,54.750008
87.500015,85.750015,63.000015
97.000015,98.250015,52.50001
98.250015,99.000015,62.50001
97.750015,94.750015,49.750008
96.000015,91.000015,30.5
95.500015,83.500015,46.750004
77.250015,70.250015,15.000004
79.750015,69.250015,13.25
84.000015,72.000015,31.0
81.250015,73.750015,32.0
70.000015,61.000015,23.75
59.000008,49.500008,11.25
54.000008,47.250008,18.0
49.000008,42.000008,9.25
46.500008,42.500008,11.5
43.000008,38.750004,19.0
38.500008,34.000004,12.0
39.000008,35.500004,21.5
55.75001,50.750004,33.500004
93.000015,91.750015,52.25001
98.250015,95.250015,43.250008
96.500015,90.500015,22.75
86.250015,77.500015,24.5
86.750015,76.250015,25.0
88.000015,78.000015,17.0
70.500015,67.750015,16.75
61.50001,59.50001,41.000004
52.250008,50.250008,28.75
51.250008,49.750008,29.5
66.500015,66.750015,33.25
75.500015,72.750015,28.250004
55.750008,52.500008,8.0
50.500008,45.500008,12.25
52.500008,49.250008,25.75
66.500015,60.00001,37.5
64.750015,60.500008,39.000004
56.750008,54.250008,45.000008
54.50001,54.500008,55.000015
50.250008,51.500008,60.500015
55.750008,54.000008,55.000008
88.000015,87.500015,65.750015
100.000015,100.000015,72.500015
99.250015,99.500015,49.750008
95.500015,87.750015,42.750004
