train_id,text,C0027497:悪心,C0011991:下痢,C0015672:倦怠感,C0042963:嘔吐,C0003123:食欲不振,C0018681:頭痛,C0015967:発熱,C0206062:間質性肺疾患,C0023895:肝障害,C0012833:浮動性めまい,C0030193:疼痛,C0002170:脱毛症,C0004096:鎮痛剤喘息症候群,C0022658:腎障害,C0020517:過敏症,C0917801:不眠症,C0009806:便秘,C0005956:骨髄機能不全,C0000737:腹痛,C0010692:出血性膀胱炎,C0015230:発疹,C0149745:口内炎
3056.0,<user_name> お気遣いありがとうございます最近、発熱や関節痛などの副作用が出やすいです。私はコルヒチンは服用してないのであまり効いてるのかどうかよくわかりませんが、症状に合う薬があったら早く飲めるとよいですね!,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3058.0,<user_name> 私の場合はシスプラチンの点滴で、腎障害になりました。薬(抗癌剤)を飲まなくても自然治癒するって事ではないでしょうかね?,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3059.0,潰瘍性大腸炎、クローン病治療薬のインフリキシマブが効くかどうかを調べてみたとアクテムラの組み合わせの方が良いらしい(抗体はあるから関係ないと思うけど),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060.0,<user_name> こんばんは。私も、先日扁桃炎で抗生剤を3日間飲んだ事がありますが、1番効くと言われて飲んでたけど全然効かなくて辛いです,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061.0,<user_name> -Co-2は、抗結核薬投与後数か月で発症する慢性結核性髄膜炎の1つの報告です。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3062.0,"シクロスポリンアレルギー性鼻炎や喘息の治療薬として使われてきたが、近年薬剤耐性が問題となっている [第3世代セフェム系軟膏,第一世代のシスタチン配合錠]に変わった。副作用が少なく安全性・有効性も優れているため、患者は幅広く使用できる医薬品となった。",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3063.0,<user_name> はじめまして。私も抗がん剤治療はシスプラチンを点滴したのですが、吐き気と胃痛で苦しんでいました。お互い副作用がなくなりますよう祈ってます!,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3065.0,シクロフォスファミドの副作用は出血性膀胱炎らしい <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3066.0,<user_name> 抗生剤のんでるんやけど、今はお腹痛いくらいで熱はないんだが。昨日の夜からちょっと気持ち悪かったよ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3067.0,<user_name> 私もシクロスポリンを飲んでいるので不眠になってしまいますね薬が合わなくて頭痛に悩まされることもあります。,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3068.0,ミノサイクリンは瘡、性器ヘルペスなどの自己免疫疾患にも効果あり#皮膚科専門医試験,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3069.0,【血液】検査の結果、貧血は改善傾向。h2(炎症反応)も低下してました。抗がん剤とシクロフォスファミドの投与で様子を見ることに。食欲が少しでも増したら1ヶ月後再診予定。#腎不全 <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3071.0,<user_name> 造影剤のアレルギーあるんですか?アナフィラキシーじゃないと大丈夫なんでしょうか怖いですね。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3072.0,メサラジン注腸、Cの副作用で下血とか吐き気や倦怠感が酷い時しか使っちゃいけないんだよなー,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3073.0,明日は造影剤使って撮るんだけど、喘息持ちだから不安だな。C検査の副作用で呼吸困難起こして動けないからちょっと怖くなってきましたよ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3074.0,アザチオプリンの副作用に白内障、緑内障や高血圧があります。治療薬として「プロトンポンプ阻害薬」が用いられることもありますが、使用に当たっては慎重投与が必要です。 <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3075.0,<user_name> 私も抗がん剤治療でシスプラチン+イムラン(-1)を10日間服用しました。食欲低下と吐き気がありましたが、嘔吐はなく元気に過ごせています。副作用が強かったのですかねぇ?,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3076.0,<user_name> アスピリン喘息、アレルギーあるから解熱剤とかカロナール飲めなかったんだと思うよー(鎮痛剤の市販薬で良いと言われた),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3078.0,<user_name> 抗生剤は効きますので、早めに受診してくださいね。腫れや痛みが強くなったり熱が出やすくなってきてると思うので...お大事に,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3079.0,抗生剤飲むとお腹壊すからビオフェルミン処方された。これって整腸剤だよね? <url>,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3080.0,ステロイド剤は免疫力を弱めるらしいので、ワクチン接種後の発熱や痛みなどにお勧めしません。抗がん剤治療中なので抗体が出来やすい体質なこともあり、副反応が出やすいかも?という噂があり...(個人的感想です),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3081.0,(潰瘍性大腸炎・クローン病)の治療に使われるインフリキシマブという免疫抑制剤の副作用が、約2ヶ月続く病気です。 #コロナワクチン接種 <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3083.0,ニキビが酷くてミノサイクリンを処方してもらったんだけど、副作用(めまい・吐き気)って書いてあってちょっと不安なんかお腹の調子も悪い気がする,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3084.0,【C】インフリキシマブの副作用で間質性肺炎が起こる可能性を示唆<url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3085.0,<user_name> 今は抗生剤が効いて落ち着いてきて、熱も下がりました,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086.0,今日は通院日でした。血液検査も問題なく無事に終了しましたが、副作用が強く出てますのでメトトレキサート1錠減薬になりました〜#関節リウマチの方と繋がりたい <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087.0,おはようございます昨日は朝から体調がイマイチです。#痛風発作 127日目#禁酒 55日間達成#節酒 8/14〜飲酒#フェブリク 102日目#コルヒチン 100日目#セレ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3088.0,シクロスポリン飲んでたら、めちゃくちゃ浮腫む気がする。なんでかな?#乾 #乾性関節炎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3089.0,【医療者向け】で敗血症と診断して遅くとも3時間以内に達成すべき目標1.乳酸値の測定2.抗結核薬投与前の血液培養3.適切な広域抗菌薬投与4.血圧低下または乳酸値4mmol/以上,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3090.0,昨日耳鼻科でもらった薬が残ってる抗生剤だから下痢する人もいるらしいよー。整腸剤も一緒に出して貰ったけどやっぱり嫌だなぁ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093.0,<user_name> イベルメクチンは潰瘍性大腸炎の薬で処方されてます私も潰瘍性大腸炎に良く効きましたが、副作用が凄くてやめてしまいました,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3094.0,<user_name> はじめまして、私も今年3月に潰瘍性大腸炎と診断されましたプレドニン30mgからスタートで1ヶ月後に再燃して現在はメサラジンとリアルダのみ服用しています。同じ症状の方お力になれることを切に願います,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3095.0,<user_name> ありがとうございますメトトレキサートは免疫抑制剤なんで、薬疹が出ないように我慢してる感じです,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3096.0,今日はでした。造影剤のアナフィラキシーショックが怖くて2回目を断りました。もう何度目になるのか...と不安だったけど、先生の言葉を聞いてホッとしてます,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3097.0,<user_name> お返事ありがとうございますアスピリン(バファリンなど)は血栓症に効くけど、胃腸が弱くなるので飲まない方がいいみたいです,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3098.0,メサラジンが不耐症や肝硬変などの重篤な副作用を起こすことがあるので注意。1錠/日を飲み終えてから2週間程度経つけど、服用量が減少した時点で中止して良いか確認してほしい。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3099.0,<user_name> 私は抗結核薬を2週間飲んでますが、肺結核の症状が出始めてかなり辛い時期がありましたお気持ちわかります。お互い頑張りましょう!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100.0,"【一般名】エタンブトール【商品名】エサンブトール【薬効分類】抗結核薬【投与量】0.75g【適応】肺結核【副作用】視力障害【薬理】核酸合成阻害作用''薬剤性間質性腎炎:サルファ剤、抗生剤(ペントスタチン、キノロン、シプロフロキサチン) 。 尿細管間質性腎炎:抗結核薬(,)、ループ利尿薬、サイアザイド、オメプラゾール",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101.0,メサラジンが効いてきたのか、下痢もおさまった。お腹の痛みは治まりつつあるけど、まだ油断できない...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102.0,<user_name>私も、シクロフォスファミドを飲んでました!1週間くらいは下痢が続きましたが、その後は落ち着いてきました。お腹と背中に痛みがあるのでもう少し様子を見た方がいいのでしょうか?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103.0,<user_name> メトホルミンは糖尿病にも効果があるみたいですが、副作用もかなり出るそうですし...あと-1受容体作動薬やアキュテインと併用すると胃痛が酷くなるって人もいますね。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104.0,<user_name> はじめまして。うちもシスプラチンの抗癌剤治療で吐き気と食欲不振を経験してますが、今は食べれていますか?私はまだ1ヶ月経っても下痢が続いているんです お大事にしてください,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106.0,病態1全身性強皮症→ステロイドが効かない2血漿交換療法で血液をサラサラに,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107.0,インフリキシマブを飲んでから2日目。痛みはほぼなし!少し眠いので夜中に布団に座って寝ます,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3109.0,シクロスポリンの副作用が結構きつい吐き気と嘔吐、めまいがあるなー。お昼に飲んだばかりだから効いてはくれないかなぁ #免疫介在性溶血性貧血,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3110.0,アザチオプリンの副作用で、【多発性硬化症】中枢神経障害をおこします。1回目の投与から約2週間は経過観察になります。発症したら直ちに服用を中止して下さい。#多発性硬化症,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3111.0,今日は2ヶ月ぶりのC造影剤が身体中に回って気持ち悪いし、体中から発疹と熱が出て死ぬ思いしたけどなんとか無事に帰宅できた。今月も頑張ります <url>,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3112.0,"-1受容体作動薬はインスリン感受性を改善するか,調節するしかし,低血糖をきたすことがあり,それらを回避するためのメトホルミンと併用すると,心血管死亡のリスクが上昇することを懸念されている(<url>)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3114.0,クローン病の治療薬はどれか。1つ選べ。a:小腸〜大腸全体に広がったb:メサラジン不耐症c:白血球増加d:黄色ブドウ球菌性腸炎e:リツキシマブ正解は⇒<url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3115.0,<user_name> 私もステロイド剤を塗るとみはおさまるんですけど、皮膚が薄くなるからなかなか治らないです。もし湿疹で悩んでる方がいたら試してみる価値はあるかもしれませんね!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3117.0,コルヒチン増やしたら下痢が酷くなってきてお昼の分の薬を飲み忘れてしまいました,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3118.0,メサラジンの副作用か?吐き気や腹痛、胸焼けはあるけど熱も下がってきた!このまま落ち着いてもらえますように,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3119.0,おはようございます今日は、#痛風発作 117日目#禁酒 54日間達成#節酒 8/14〜飲酒#フェブリク 102日目#コルヒチン 101日目#セレコックス 28日目#プレガバ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3121.0,<user_name> ミノサイクリンって抗生剤、抗生物質は飲んでました。痛みと発赤の副作用でした!飲み終わるまで辛かったですが今はだいぶ楽になりましたよ〜!!,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3122.0,<user_name> ステロイド剤の副作用で骨粗症になりましたよ。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3123.0,昨夜から右耳が腫れてきた。抗生剤と痛み止め飲んだけど、薬切れた頃にまた痛い...(泣)今日も仕事休みたいなあ <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3124.0,シスプラチンを打つと吐き気が強くなる。食欲がなくなるので、食べる量を減らしてみることにする。#抗がん剤治療 #肺癌 #転移性腹膜播種,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3125.0,<user_name> メトホルミンで下痢になるってのがありましたがそれも怖いですよね・・・。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3126.0,<user_name>シクロフォスファミドっての副作用に、胃腸障害や下痢があるからね。お腹も痛いもんね,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3127.0,<user_name> 私もメサラジンを服用してます1年位前に潰瘍性大腸炎と診断されましたが、その後再発もなく順調に回復しております!お大事になさって下さいね。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3128.0,<user_name> 私は、コルヒチンを朝昼晩で服用しています。ステロイドと抗生物質が配合されていますので副作用に下痢がありましたが、今は安定してきました。薬変えたら少し元気になりましたよ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3129.0,おはようございます昨日は2度ほど嘔吐しました。今朝もお腹が少し緩いのと胸焼けで苦しくてコルヒチン増やそうかなぁと思ってるけど、1週間様子見してダメなら病院に行こうと思う... #ベーチェット病,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3130.0,【介護で気をつけたい感染症】結核にかかったらどうするべきか:症状は呼吸困難、喘鳴、皮膚筋炎、多発性硬化症の症状。1日2回経口抗結核薬。合計8種類以上の薬剤を併用:詳細な解説ページはこちらです≫<url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3132.0,<user_name> 心房細動や心不全などの合併症がないかなどを確認しておきましょう。アミオダロンによる間質性肺炎もありますので、経過観察は必須かもしれませんね。ご自愛ください。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
